cat	SCALERANK	NATSCALE	LABELRANK	FEATURECLA	NAME	NAMEPAR	NAMEALT	DIFFASCII	NAMEASCII	ADM0CAP	CAPIN	WORLDCITY	MEGACITY	SOV0NAME	SOV_A3	ADM0NAME	ADM0_A3	ADM1NAME	ISO_A2	NOTE	LATITUDE	LONGITUDE	CHANGED	NAMEDIFF	DIFFNOTE	POP_MAX	POP_MIN	POP_OTHER	RANK_MAX	RANK_MIN	GEONAMEID	MEGANAME	LS_NAME	LS_MATCH	CHECKME	MAX_POP10	MAX_POP20	MAX_POP50	MAX_POP300	MAX_POP310	MAX_NATSCA	MIN_AREAKM	MAX_AREAKM	MIN_AREAMI	MAX_AREAMI	MIN_PERKM	MAX_PERKM	MIN_PERMI	MAX_PERMI	MIN_BBXMIN	MAX_BBXMIN	MIN_BBXMAX	MAX_BBXMAX	MIN_BBYMIN	MAX_BBYMIN	MIN_BBYMAX	MAX_BBYMAX	MEAN_BBXC	MEAN_BBYC	COMPARE	GN_ASCII	FEATURE_CL	FEATURE_CO	ADMIN1_COD	GN_POP	ELEVATION	GTOPO30	TIMEZONE	GEONAMESNO	UN_FID	UN_ADM0	UN_LAT	UN_LONG	POP1950	POP1955	POP1960	POP1965	POP1970	POP1975	POP1980	POP1985	POP1990	POP1995	POP2000	POP2005	POP2010	POP2015	POP2020	POP2025	POP2050	CITYALT	min_zoom	wikidataid	wof_id	CAPALT	name_en	name_de	name_es	name_fr	name_pt	name_ru	name_zh	label	name_ar	name_bn	name_el	name_hi	name_hu	name_id	name_it	name_ja	name_ko	name_nl	name_pl	name_sv	name_tr	name_vi	wdid_score	ne_id
3491	7	20	8	Populated place	Ciudad Cortés			0	Ciudad Cortes	0.0		0.0	0	Costa Rica	CRI	Costa Rica	CRI	Puntarenas	CR		8.9603690785	-83.5300024838	0.0	0		3850	3181	3181	4	4	3624198.0		Ciudad Cortes	1	0	3181.0	3181.0	0.0	0.0	0.0	20.0	4.0	4.0	2.0	2.0	11.0	11.0	7.0	7.0	-83.53333333	-83.53333333	-83.51666667	-83.51666667	8.95	8.95	8.98333333	8.98333333	-83.5225	8.96583333	0	Ciudad Cortes	P	PPL	7.0	3850.0	0.0	33.0	America/Costa_Rica	Geonames ascii name + lat.d + long.d matching.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		6.7	Q3925393	421202809.0	0	Ciudad Cortés		Ciudad Cortés			Сьюдад-Кортес	科爾特斯城區	Ciudad Cortés															5	1159140045
3492	7	20	8	Populated place	Quesada			0	Quesada	0.0		0.0	0	Costa Rica	CRI	Costa Rica	CRI	Alajuela	CR		10.3304921661	-84.4399727801	0.0	0		31106	27310	31106	7	7	3622190.0		Quesada	1	0	31106.0	31106.0	0.0	0.0	0.0	20.0	6.0	6.0	2.0	2.0	11.0	11.0	7.0	7.0	-84.44166667	-84.44166667	-84.41666667	-84.41666667	10.31666667	10.31666667	10.34166667	10.34166667	-84.43035714	10.32678571	0	Quesada	P	PPL	1.0	27310.0	0.0	616.0	America/Costa_Rica	Geonames ascii name + lat.d + long.d matching.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		6.7	Q787675	421193173.0	0	Quesada		Quesada	Ciudad Quesada		Сьюдад-Кесада	克薩達				Σιουδάδ Κεσάδα				Quesada			Ciudad Quesada	Quesada	Ciudad Quesada			4	1159140049
3493	7	20	8	Admin-1 capital	Liberia			0	Liberia	0.0		0.0	0	Costa Rica	CRI	Costa Rica	CRI	Guanacaste	CR		10.633755309	-85.4333229998	0.0	0		45380	37696	37696	7	7	3623076.0		Liberia	1	0	37696.0	37696.0	0.0	0.0	0.0	20.0	13.0	13.0	5.0	5.0	18.0	18.0	11.0	11.0	-85.45	-85.45	-85.41666667	-85.41666667	10.60833333	10.60833333	10.65833333	10.65833333	-85.43472222	10.63305556	0	Liberia	P	PPL	3.0	45380.0	0.0	176.0	America/Costa_Rica	Geonames ascii name + lat.d + long.d matching.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		6.7	Q1387526	421173727.0	0	Liberia	Liberia	Liberia	Liberia	Liberia	Либерия	利韋里亞		ليبيريا، كوستاريكا	লাইবেরিয়া	Λιβερία	लाइबेरिया	Liberia	Liberia	Liberia	リベリア	리베리아	Liberia	Liberia	Liberia	Liberya	Liberia	4	1159140055
3494	7	20	8	Populated place	La Cruz			0	La Cruz	0.0		0.0	0	Costa Rica	CRI	Costa Rica	CRI	Guanacaste	CR		11.0704211618	-85.6300035011	0.0	0		4319	4276	4276	4	4	3623258.0		La Cruz1	1	0	4276.0	4276.0	0.0	0.0	0.0	20.0	3.0	3.0	1.0	1.0	9.0	9.0	6.0	6.0	-85.64166667	-85.64166667	-85.625	-85.625	11.05833333	11.05833333	11.08333333	11.08333333	-85.63125	11.07083333	0	La Cruz	P	PPL	3.0	4319.0	0.0	222.0	America/Costa_Rica	Geonames ascii name + lat.d + long.d matching.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		6.7	Q3820791	421201139.0	0	La Cruz		La Cruz												La Cruz			La Cruz					4	1159140059
3495	7	20	7	Populated place	Valdez			0	Valdez	0.0		0.0	0	Ecuador	ECU	Ecuador	ECU	Esmeraldas	EC		1.26710380782	-78.9854984605	4.0	0	Location adjusted.	11441	2530	0	6	4	3650312.0		Valdez	1	0	2530.0	2530.0	2530.0	2530.0	0.0	100.0	3.0	3.0	1.0	1.0	9.0	9.0	6.0	6.0	-146.375	-146.375	-146.34166667	-146.34166667	61.125	61.125	61.14166667	61.14166667	-146.36011905	61.1327381	0	Valdez	P	PPL	9.0	11441.0	0.0	-9999.0	America/Guayaquil	GeoNames match with ascii name + lat + long whole numbers.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		6.7	Q7909405	1141907591.0	0	Valdez		Valdez		Valdez													Valdez		Valdez			4	1159140063
3496	7	20	7	Populated place	San Lorenzo			0	San Lorenzo	0.0		0.0	0	Ecuador	ECU	Ecuador	ECU	Esmeraldas	EC		1.27039918915	-78.8600549741	4.0	0	Population from GeoNames.	20209	20209	1224134	7	7	3651694.0		San Lorenzo	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	San Lorenzo de Esmeraldas	P	PPL	9.0	20209.0	0.0	1.0	America/Guayaquil	GeoNames spatial join with similar names only.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		6.7	Q7414682	421191337.0	0	San Lorenzo		San Lorenzo	San Lorenzo	San Lorenzo		聖羅倫素		سان لورينزو، إكوادور						San Lorenzo	サン・ロレンソ		San Lorenzo	San Lorenzo				4	1159140067
3497	7	20	7	Admin-1 capital	Esmeraldas			0	Esmeraldas	0.0		0.0	0	Ecuador	ECU	Ecuador	ECU	Esmeraldas	EC		0.9304199411	-79.6699796974	0.0	0		173101	95630	173270	9	8	3652881.0		Esmeraldas	1	0	173101.0	173101.0	0.0	0.0	0.0	20.0	33.0	33.0	13.0	13.0	41.0	41.0	25.0	25.0	-79.7	-79.7	-79.625	-79.625	0.9	0.9	0.99166667	0.99166667	-79.66527778	0.94262821	0	Propicia	P	PPL	9.0	95630.0	0.0	9.0	America/Guayaquil	GeoNames rough area, rough name.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		6.7	Q149955	421201283.0	0	Esmeraldas	Esmeraldas	Esmeraldas	Esmeraldas	Esmeraldas	Эсмеральдас	埃斯梅拉达斯		إسمرالداس	এসমেরালডাস	Εσμεράλντας	इज़मरालदस	Esmeraldas	Esmeraldas	Esmeraldas	エスメラルダス	에스메랄다스	Esmeraldas	Esmeraldas	Esmeraldas	Esmeraldas	Esmeraldas	4	1159140073
3498	7	20	8	Admin-1 capital	Santa Ana			0	Santa Ana	0.0		0.0	0	El Salvador	SLV	El Salvador	SLV	Santa Ana	SV		13.9946095977	-89.559763633	0.0	0		234478	176661	234478	10	9	3583334.0		Santa Ana	1	0	234478.0	234478.0	0.0	0.0	0.0	20.0	61.0	61.0	23.0	23.0	71.0	71.0	44.0	44.0	-89.6	-89.6	-89.46666667	-89.46666667	13.95833333	13.95833333	14.05	14.05	-89.54103881	13.99800228	0	Santa Ana	P	PPL	11.0	176661.0	0.0	655.0	America/El_Salvador	Geonames ascii name + lat.d + long.d matching.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		6.7	Q739664	101858975.0	0	Santa Ana	Santa Ana	Municipio de Santa Ana	Santa Ana	Santa Ana	Санта-Ана	聖安娜		سانتا آنا مونيسباليتي	স্যান্টা আনা পৌরসভা	Σάντα Άνα	सानता-आना	Santa Ana	Kotamadya Santa Ana	Santa Ana	サンタ・アナ	산타아나	Santa Ana	Santa Ana	Santa Ana	Santa Ana	Santa Ana	4	1159140077
3499	7	20	6	Populated place	Morón			0	Moron	0.0		0.0	0	Cuba	CUB	Cuba	CUB	Ciego de Ávila	CU		22.1098506866	-78.6274851905	0.0	0		66060	49043	49043	8	7	3546434.0		Moron1	1	0	49043.0	49043.0	0.0	0.0	0.0	20.0	15.0	15.0	6.0	6.0	27.0	27.0	17.0	17.0	-78.65	-78.65	-78.6	-78.6	22.075	22.075	22.125	22.125	-78.62171053	22.10065789	0	Moron	P	PPL	7.0	66060.0	0.0	7.0	America/Havana	Geonames ascii name + lat.d + long.d matching.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		6.7	Q959528	890442089.0	0	Morón	Morón	Morón	Morón	Morón	Морон	莫隆		مورون	মোরন	Μορόν	मोरोन		Morón	Morón	モロン	모론	Morón	Morón	Municipio de Morón	Moron	Morón	4	1159140081
3500	7	20	6	Populated place	Nuevitas			0	Nuevitas	0.0		0.0	0	Cuba	CUB	Cuba	CUB	Camagüey	CU		21.5456473989	-77.2644417742	0.0	0		54022	39570	39570	8	7	3545841.0		Nuevitas	1	0	39570.0	39570.0	0.0	0.0	0.0	20.0	26.0	26.0	10.0	10.0	36.0	36.0	22.0	22.0	-77.30833333	-77.30833333	-77.21666667	-77.21666667	21.51666667	21.51666667	21.575	21.575	-77.2655303	21.55113636	0	Nuevitas	P	PPL	5.0	54022.0	0.0	17.0	America/Havana	Geonames ascii name + lat.d + long.d matching.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		6.7	Q643081	890442085.0	0	Nuevitas	Nuevitas	Nuevitas	Nuevitas		Нуэвитас	努埃維塔斯						Nuevitas		Nuevitas	ヌエビタス		Nuevitas	Nuevitas	Municipio de Nuevitas	Nuevitas	Nuevitas	4	1159140085
3501	7	20	6	Admin-1 capital	Manzanillo			0	Manzanillo	0.0		0.0	0	Cuba	CUB	Cuba	CUB	Granma	CU		20.3437569366	-77.1166471778	0.0	0		128188	86678	59738	9	8	3547867.0		Manzanillo2	1	0	86678.0	86678.0	0.0	0.0	0.0	20.0	19.0	19.0	7.0	7.0	25.0	25.0	16.0	16.0	-77.15833333	-77.15833333	-77.08333333	-77.08333333	20.31666667	20.31666667	20.35833333	20.35833333	-77.12222222	20.33715278	0	Manzanillo	P	PPL	9.0	128188.0	0.0	16.0	America/Havana	Geonames ascii name + lat.d + long.d matching.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		6.7	Q115403	421174741.0	0	Manzanillo	Manzanillo	Manzanillo	Manzanillo	Manzanillo	Мансанильо	曼薩尼約		مانزانيلو	মেঞ্জানিলু	Μαντζανίλλο	मांजानिलो	Manzanillo	Manzanillo	Manzanillo	マンサニヨ	만사니요	Manzanillo	Manzanillo	Municipio de Manzanillo	Manzanillo	Manzanillo	4	1159140091
3502	7	20	6	Populated place	Bayamo			0	Bayamo	0.0		0.0	0	Cuba	CUB	Cuba	CUB	Granma	CU		20.379542866	-76.643291058	0.0	0		192632	162614	162614	9	9	3567597.0		Bayamo	1	0	162614.0	162614.0	0.0	0.0	0.0	20.0	29.0	29.0	11.0	11.0	32.0	32.0	20.0	20.0	-76.675	-76.675	-76.60833333	-76.60833333	20.35	20.35	20.41666667	20.41666667	-76.6412037	20.38263889	0	Bayamo	P	PPL	9.0	192632.0	0.0	53.0	America/Havana	Geonames ascii name + lat.d + long.d matching.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		6.7	Q115382	890430271.0	0	Bayamo	Bayamo	Bayamo	Bayamo	Bayamo	Баямо	巴亞莫		بايامو	বেয়ামু	Μπάγιαμο	बायामो	Bayamo	Bayamo	Bayamo	バヤモ	바야모	Bayamo	Bayamo	Bayamo	Bayamo	Bayamo	4	1159140095
3503	7	20	6	Populated place	Banes			0	Banes	0.0		0.0	0	Cuba	CUB	Cuba	CUB	Holguín	CU		20.9629181101	-75.7185929786	0.0	0		53104	42387	42387	8	7	3567869.0		Banes	1	0	42387.0	42387.0	0.0	0.0	0.0	20.0	9.0	9.0	3.0	3.0	18.0	18.0	11.0	11.0	-75.74166667	-75.74166667	-75.7	-75.7	20.94166667	20.94166667	20.975	20.975	-75.72159091	20.9594697	0	Banes	P	PPL	12.0	53104.0	0.0	48.0	America/Havana	Geonames ascii name + lat.d + long.d matching.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		6.7	Q806424	890440189.0	0	Banes	Banes	Banes	Banes	Banes	Банес	巴內斯		بانيس						Banes	バネス		Banes	Banes	Municipio de Banes		Banes	4	1159140099
3504	7	20	6	Admin-1 capital	Las Tunas		Victoria De Las Tunas	0	Las Tunas	0.0		0.0	0	Cuba	CUB	Cuba	CUB	Las Tunas	CU		20.9601275828	-76.9543831804	0.0	0		203684	156112	156112	10	9	3550598.0		Las Tunas	1	0	156112.0	156112.0	0.0	0.0	0.0	20.0	30.0	30.0	11.0	11.0	34.0	34.0	21.0	21.0	-77.0	-77.0	-76.9	-76.9	20.94166667	20.94166667	20.98333333	20.98333333	-76.95394144	20.9643018	0	Las Tunas	P	PPL	13.0	203684.0	0.0	88.0	America/Havana	Geonames ascii name + lat.d + long.d matching.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		6.7	Q115527	890444797.0	0	Las Tunas	Las Tunas	Las Tunas	Las Tunas	Las Tunas	Лас-Тунас	维多利亚-德拉斯图纳斯		لاس توناس	লাস টুনাস	Λας Τούνας	लास टूनास	Las Tunas	Las Tunas	Victoria de Las Tunas	ラス・トゥーナス	라스투나스	Las Tunas	Las Tunas	Las Tunas	Las Tunas	Victoria de Las Tunas	4	1159140103
3505	7	20	8	Admin-1 capital	San Pedro de Macorís		San Pedro De Macoris	0	San Pedro de Macoris	0.0		0.0	0	Dominican Republic	DOM	Dominican Republic	DOM	San Pedro de Macorís	DO		18.4503582957	-69.2999666765	0.0	0		217899	204140	204140	10	10	3493032.0		San Pedro de Macoris	1	0	204140.0	204140.0	0.0	0.0	0.0	20.0	36.0	36.0	14.0	14.0	36.0	36.0	22.0	22.0	-69.34166667	-69.34166667	-69.26666667	-69.26666667	18.43333333	18.43333333	18.51666667	18.51666667	-69.30492424	18.46837121	0	San Pedro de Macoris	P	PPL	24.0	217899.0	0.0	6.0	America/Santo_Domingo	GeoNames match with ascii name + lat + long whole numbers.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		6.7	Q680596	890444703.0	0	San Pedro de Macorís	San Pedro de Macorís	San Pedro de Macorís	San Pedro de Macorís	San Pedro de Macorís	Сан-Педро-де-Макорис	聖佩德羅德馬科里斯		سان بيدرو دي ماكوريس	সান পেদ্র দ্য মাকোরি	Σαν Πέδρο ντε Μακορίς	सैन पेड्रो डी माकोरिस	San Pedro de Macorís	San Pedro de Macorís	San Pedro de Macorís	サンペドロ・デ・マコリス	산페드로데마코리스	San Pedro de Macorís	San Pedro de Macorís	San Pedro de Macorís	San Pedro de Macoris	San Pedro de Macoris	4	1159140109
3506	7	20	5	Admin-1 capital	Armenia			0	Armenia	0.0		0.0	0	Colombia	COL	Colombia	COL	Quindío	CO		4.5342826527	-75.6811275652	0.0	0		315328	314267	314267	10	10	3689560.0		Armenia	1	0	314267.0	314267.0	0.0	0.0	0.0	20.0	36.0	36.0	14.0	14.0	37.0	37.0	23.0	23.0	-75.71666667	-75.71666667	-75.64166667	-75.64166667	4.50833333	4.50833333	4.58333333	4.58333333	-75.67718254	4.54325397	0	Armenia	P	PPLA	23.0	315328.0	0.0	1349.0	America/Bogota	GeoNames match general.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		6.7	Q328518	421169147.0	0	Armenia	Armenia	Armenia	Armenia	Armênia	Армения	亚美尼亚城		أرمينيا	আরমেনিয়া	Αρμενία	आर्मेनिया		Armenia	Armenia	アルメニア	아르메니아	Armenia	Armenia	Armenia	Armenia	Armenia	4	1159140113
3507	7	20	5	Admin-1 capital	Pereira			0	Pereira	0.0		0.0	0	Colombia	COL	Colombia	COL	Risaralda	CO		4.81038983044	-75.6799906837	0.0	0		568750	440118	528000	11	10	3672486.0		Pereira	1	0	568750.0	568750.0	0.0	0.0	0.0	20.0	77.0	77.0	30.0	30.0	57.0	57.0	36.0	36.0	-75.76666667	-75.76666667	-75.65	-75.65	4.76666667	4.76666667	4.86666667	4.86666667	-75.69611111	4.81944444	0	Pereira	P	PPLA	24.0	440118.0	0.0	1445.0	America/Bogota	GeoNames match general.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		6.7	Q51111	890440193.0	0	Pereira	Pereira	Pereira	Pereira	Pereira	Перейра	佩雷拉		بيريرا	পেরেইরা	Περέιρα	परेरा		Pereira	Pereira	ペレイラ	페레이라	Pereira	Pereira	Pereira	Pereira	Pereira	4	1159140117
3508	7	20	5	Populated place	Honda			0	Honda	0.0		0.0	0	Colombia	COL	Colombia	COL	Tolima	CO		5.19034079887	-74.7499957699	0.0	0		35469	28158	0	7	7	3680840.0		Honda	1	1	35469.0	35469.0	0.0	0.0	0.0	20.0	17.0	17.0	7.0	7.0	28.0	28.0	17.0	17.0	-74.76666667	-74.76666667	-74.71666667	-74.71666667	5.19166667	5.19166667	5.25	5.25	-74.73416667	5.21375	0	Honda	P	PPL	28.0	28158.0	0.0	212.0	America/Bogota	GeoNames match with ascii name + lat + long whole numbers.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		6.7	Q932513	421169137.0	0	Honda	Honda	Honda	Honda		Хонда	翁達								Honda			Honda	Honda	Honda		Honda	4	1159140121
3509	7	20	5	Populated place	San Vicente del Caguán			0	San Vicente del Caguan	0.0		0.0	0	Colombia	COL	Colombia	COL	Caqueti	CO		2.07037619924	-74.640028322	0.0	0		1500	1000	0	3	2	3668290.0		San Vicente del Caguan	0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0				0.0	0.0	0.0	0.0		No GeoNames match due to small population, not in GeoNames, or poor NEV placement.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		6.7	Q1642041	1141907593.0	0	San Vicente del Caguán	San Vicente del Caguán	San Vicente del Caguán	San Vicente del Caguán	San Vicente de Caguán		聖維森特德爾卡古安		سان فيسينت ديل كاغوان						San Vicente del Caguán	サン・ビセンテ・デル・カグアン		San Vicente del Caguán		San Vicente del Caguán		San Vicente del Caguán	4	1159140127
3510	7	20	5	Admin-1 capital	Florencia			0	Florencia	0.0		0.0	0	Colombia	COL	Colombia	COL	Caquetá	CO		1.61040427541	-75.6199943458	0.0	0		130337	44861	44861	9	7	3682426.0		Florencia	1	0	44861.0	44861.0	0.0	0.0	0.0	20.0	24.0	24.0	9.0	9.0	31.0	31.0	20.0	20.0	-75.64166667	-75.64166667	-75.58333333	-75.58333333	1.575	1.575	1.63333333	1.63333333	-75.6077381	1.6077381	0	Florencia	P	PPLA	8.0	130337.0	0.0	579.0	America/Bogota	GeoNames match general.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		6.7	Q849859	1141907595.0	0	Florencia	Florencia	Florencia	Florencia	Florencia	Флоренсия	弗洛倫西亞		فلورنسيا	ফ্লোরেন্সিয়া	Φλορέντσια	फ्लोरेंसिया		Florencia	Florencia	フロレンシア	플로렌시아	Florencia	Florencia	Florencia	Florencia	Florencia	4	1159140131
3511	7	20	5	Populated place	Guapi			0	Guapi	0.0		0.0	0	Colombia	COL	Colombia	COL	Cauca	CO		2.56039796845	-77.8599868181	4.0	0	Population from GeoNames.	13853	13853	0	6	6	3681505.0		Guapi	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	Guapi	P	PPL	9.0	13853.0	0.0	7.0	America/Bogota	Geonames ascii name + lat.d + long.d matching.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		6.7	Q2432113	421176417.0	0	Guapi		Guapí	Guapi	Guapí		瓜比		غوابي، كاوكا						Guapi	グアピ		Guapi		Guapi		Guapí	4	1159140135
3512	7	20	5	Admin-1 capital	Neiva			0	Neiva	0.0		0.0	0	Colombia	COL	Colombia	COL	Huila	CO		2.93104717906	-75.3302445899	0.0	0		352855	284277	0	10	10	3673899.0		Neiva	1	0	284277.0	284277.0	0.0	0.0	0.0	20.0	108.0	108.0	42.0	42.0	111.0	111.0	69.0	69.0	-75.325	-75.325	-75.175	-75.175	2.88333333	2.88333333	3.05	3.05	-75.27268519	2.95701058	0	Neiva	P	PPLA	16.0	352855.0	0.0	507.0	America/Bogota	GeoNames match general.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		6.7	Q638260	421204341.0	0	Neiva	Neiva	Neiva	Neiva	Neiva	Нейва	内瓦		نيفا	নেইভা	Νέιβα	नीवा		Neiva	Neiva	ネイバ	네이바	Neiva	Neiva	Neiva	Neiva	Neiva	4	1159140139
3513	7	20	5	Populated place	Garzón			1	Garzon	0.0		0.0	0	Colombia	COL	Colombia	COL	Huila	CO		2.21039349254	-75.6499666765	0.0	0		56603	29451	56938	8	7	3682108.0		Garzon	1	0	56603.0	56603.0	0.0	0.0	0.0	20.0	54.0	54.0	21.0	21.0	68.0	68.0	42.0	42.0	-75.69166667	-75.69166667	-75.6	-75.6	2.16666667	2.16666667	2.28333333	2.28333333	-75.64583333	2.21845238	0	Garzon	P	PPL	16.0	29451.0	0.0	780.0	America/Bogota	Geonames ascii name + lat.d + long.d matching.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		6.7	Q1970613	421195475.0	0	Garzón	Garzón	Garzón	Garzón	Garzón		加爾松								Garzón	ガルソン		Garzón		Garzón			4	1159140145
3514	7	20	5	Populated place	Ipiales			0	Ipiales	0.0		0.0	0	Colombia	COL	Colombia	COL	Nariño	CO		0.83037436818	-77.6499996355	0.0	0		109618	77729	109940	9	8	3680539.0		Ipiales	1	0	109618.0	109618.0	0.0	0.0	0.0	20.0	41.0	41.0	16.0	16.0	57.0	57.0	36.0	36.0	-77.68333333	-77.68333333	-77.60833333	-77.60833333	0.79166667	0.79166667	0.88333333	0.88333333	-77.64496528	0.83854167	0	Ipiales	P	PPL	20.0	77729.0	0.0	2954.0	America/Bogota	Geonames ascii name + lat.d + long.d matching.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		6.7	Q1010094	421172789.0	0	Ipiales	Ipiales	Ipiales	Ipiales	Ipiales	Ипьялес	伊皮亞萊斯		إبياليز						Ipiales	イピアレス	이피알레스	Ipiales		Ipiales		Ipiales	4	1159140149
3515	7	20	5	Populated place	Buenaventura			0	Buenaventura	0.0		0.0	0	Colombia	COL	Colombia	COL	Valle del Cauca	CO		3.87240242454	-77.0504532862	4.0	0	Location adjusted.	252805	240387	0	10	10	3688451.0		Buenaventura	1	0	252805.0	252805.0	0.0	0.0	0.0	20.0	38.0	38.0	15.0	15.0	50.0	50.0	31.0	31.0	-77.075	-77.075	-76.95	-76.95	3.85	3.85	3.90833333	3.90833333	-77.00527778	3.8787963	0	Buenaventura	P	PPL	29.0	240387.0	0.0	1.0	America/Bogota	Geonames ascii name + lat.d + long.d matching.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		6.7	Q996581	421168007.0	0	Buenaventura	Buenaventura	Buenaventura	Buenaventura	Buenaventura	Буэнавентура	布埃納文圖拉		بوينافينتورا	বুয়েনাভেঞ্চুরা	Μπουέναβεντουρα	बुनेवेन्टुरा	Buenaventura	Buenaventura	Buenaventura	ブエナベントゥーラ	부에나벤투라	Buenaventura	Buenaventura	Buenaventura	Buenaventura	Buenaventura	4	1159140153
3516	7	20	5	Populated place	Tuluá			0	Tulua	0.0		0.0	0	Colombia	COL	Colombia	COL	Valle del Cauca	CO		4.09038209932	-76.2100100115	0.0	0		165501	163062	163228	9	9	3666645.0		Tulua	1	0	163062.0	163062.0	0.0	0.0	0.0	20.0	23.0	23.0	9.0	9.0	26.0	26.0	16.0	16.0	-76.225	-76.225	-76.16666667	-76.16666667	4.05	4.05	4.10833333	4.10833333	-76.19614198	4.08225309	0	Tulua	P	PPL	29.0	165501.0	0.0	766.0	America/Bogota	Geonames ascii name + lat.d + long.d matching.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		6.7	Q1002577	421176795.0	0	Tuluá	Tuluá	Tuluá	Tuluá		Тулуа	图卢阿								Tuluá	トゥルアー		Tulúa	Tuluá	Tuluá		Tuluá	4	1159140157
